satisfaction_level,left,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,Department,salary
0.39,1,0.54,2,127,3,0,0,sales,low
0.39,1,0.54,2,127,3,0,0,IT,low
0.39,0,0.38,2,106,3,1,0,support,medium
0.4,1,0.54,2,139,3,0,0,marketing,low
0.4,1,0.54,2,139,3,0,0,marketing,low
0.4,1,0.54,2,139,3,0,0,marketing,low
0.4,1,0.5,2,130,3,0,0,sales,low
0.4,1,0.5,2,130,3,0,0,sales,low
0.4,1,0.5,2,130,3,0,0,sales,low
0.41,1,0.48,2,139,3,0,0,technical,low
0.41,1,0.48,2,139,3,0,0,technical,low
0.41,1,0.48,2,139,3,0,0,technical,low
0.39,0,0.58,3,152,3,1,0,accounting,low
0.21,0,0.81,4,144,4,0,0,sales,medium
0.4,1,0.49,2,128,3,0,0,sales,low
0.4,1,0.49,2,128,3,0,0,sales,low
0.41,1,0.52,2,147,3,0,0,product_mng,medium
0.41,1,0.54,2,152,3,0,0,technical,low
0.41,1,0.54,2,152,3,0,0,sales,medium
0.41,1,0.54,2,152,3,0,0,technical,low
0.41,1,0.54,2,152,3,0,0,technical,low
0.23,0,0.78,4,163,6,0,0,RandD,medium
0.22,0,0.52,6,217,6,0,0,hr,medium
0.41,1,0.51,2,144,3,0,0,RandD,low
0.2,0,0.98,2,228,3,0,0,sales,low
0.15,0,0.67,6,195,2,0,0,sales,medium
0.4,1,0.5,2,129,3,0,0,IT,medium
0.34,0,0.81,3,257,5,0,0,accounting,low
0.41,1,0.55,2,154,3,0,0,support,low
0.41,1,0.55,2,154,3,0,0,support,low
0.41,1,0.55,2,154,3,0,0,support,low
0.41,1,0.57,2,160,3,0,0,support,low
0.41,1,0.57,2,160,3,0,0,support,low
0.41,1,0.57,2,160,3,0,0,support,low
0.39,1,0.57,2,133,3,0,0,technical,medium
0.23,0,0.77,4,140,5,0,0,accounting,medium
0.42,1,0.52,2,160,3,0,0,support,low
0.42,1,0.49,2,153,3,0,0,product_mng,medium
0.39,1,0.56,2,130,3,0,0,sales,medium
0.4,1,0.54,2,137,3,0,0,marketing,medium
0.4,1,0.54,2,137,3,0,0,marketing,medium
0.4,1,0.54,2,137,3,0,0,marketing,medium
0.42,1,0.5,2,155,3,0,0,hr,low
0.33,0,0.69,3,125,3,0,0,management,medium
0.4,1,0.5,2,128,3,0,0,sales,low
0.4,1,0.5,2,128,3,0,0,sales,low
0.4,1,0.5,2,128,3,0,0,sales,low
0.42,0,0.6,2,188,3,0,0,product_mng,medium
0.41,1,0.47,2,135,3,0,0,support,low
0.41,1,0.47,2,135,3,0,0,support,low
0.41,1,0.47,2,135,3,0,0,support,low
0.29,0,0.75,3,124,4,0,0,marketing,medium
0.42,1,0.46,2,147,3,0,0,sales,low
0.22,0,0.61,6,237,5,0,0,marketing,high
0.19,0,0.85,5,249,3,0,0,marketing,low
0.19,0,0.85,5,249,3,0,0,marketing,low
0.42,1,0.49,2,152,3,0,0,support,low
0.39,0,0.57,2,132,3,0,0,support,low
0.41,1,0.48,2,136,3,0,0,marketing,medium
0.41,1,0.48,2,136,3,0,0,technical,medium
0.41,1,0.48,2,136,3,0,0,marketing,medium
0.41,1,0.48,2,136,3,0,0,marketing,medium
0.27,0,0.55,5,121,3,1,0,sales,low
0.16,0,0.94,3,178,4,0,0,hr,medium
0.4,1,0.5,2,127,3,0,0,IT,low
0.4,1,0.5,2,127,3,0,0,IT,low
0.4,1,0.5,2,127,3,0,0,IT,low
0.36,0,0.6,2,136,6,0,0,technical,low
0.29,0,0.81,3,189,6,0,0,technical,low
0.19,0,0.86,4,198,6,0,0,accounting,medium
0.39,1,0.57,2,131,3,0,0,support,medium
0.23,0,0.96,2,234,4,0,0,sales,medium
0.28,1,0.45,6,218,4,0,0,accounting,low
0.28,1,0.45,6,218,4,0,0,accounting,low
0.28,1,0.45,6,218,4,0,0,accounting,low
0.41,1,0.55,2,151,3,0,0,sales,low
0.41,1,0.55,2,151,3,0,0,sales,low
0.41,1,0.56,2,154,3,0,0,technical,low
0.38,0,0.54,2,112,3,0,0,marketing,medium
0.16,0,0.88,4,201,6,0,0,sales,medium
0.22,0,0.52,6,175,4,0,0,technical,medium
0.4,0,0.64,3,188,3,0,0,support,low
0.35,0,0.69,3,141,2,1,0,support,low
0.26,0,0.7,5,214,6,1,0,support,low
0.4,0,0.59,3,207,6,0,0,sales,high
0.21,0,0.93,4,260,3,0,0,hr,low
0.17,0,0.59,6,160,2,0,0,IT,low
0.4,0,0.37,3,123,2,0,0,sales,medium
0.42,1,0.48,2,148,3,1,0,RandD,low
0.22,0,0.8,4,149,5,0,0,product_mng,medium
0.39,1,0.57,2,130,3,0,0,hr,low
0.37,0,0.72,3,183,2,0,0,sales,low
0.37,0,0.72,3,183,2,0,0,sales,low
0.3,0,0.44,5,128,4,1,0,technical,medium
0.41,1,0.52,2,142,3,0,0,sales,medium
0.4,0,0.43,3,128,3,0,0,support,medium
0.3,0,0.66,4,119,3,0,0,technical,low
0.18,0,0.86,5,267,4,0,0,accounting,medium
0.19,0,0.64,6,222,5,0,0,product_mng,medium
0.42,0,0.5,2,151,3,0,0,sales,low
0.35,0,0.58,3,103,3,0,0,hr,low
0.42,1,0.47,2,145,3,0,0,sales,low
0.42,1,0.53,2,158,3,0,0,support,low
0.11,1,0.88,5,250,4,0,0,RandD,medium
0.11,1,0.88,5,250,4,0,0,RandD,medium
0.11,1,0.88,5,250,4,0,0,RandD,medium
0.1,1,0.89,5,270,4,0,0,IT,medium
0.11,1,0.74,6,290,5,0,0,technical,medium
0.39,1,0.56,2,126,3,0,0,hr,low
0.41,0,0.61,3,185,2,1,0,sales,medium
0.42,1,0.46,2,143,3,0,0,RandD,low
0.41,1,0.47,2,131,3,0,0,marketing,medium
0.41,1,0.47,2,131,3,0,0,marketing,medium
0.36,0,0.61,4,166,4,0,0,technical,low
0.42,1,0.48,2,146,3,0,0,hr,high
0.41,1,0.55,2,148,3,0,0,sales,low
0.41,1,0.55,2,148,3,0,0,sales,low
0.41,1,0.55,2,148,3,0,0,sales,low
0.28,0,0.59,6,281,3,0,0,product_mng,medium
0.28,0,0.59,6,281,3,0,0,product_mng,medium
0.41,1,0.57,2,154,3,0,0,IT,medium
0.43,1,0.46,2,157,3,0,0,product_mng,medium
0.43,1,0.46,2,157,3,0,0,sales,medium
0.43,1,0.46,2,157,3,0,0,sales,medium
0.41,1,0.54,2,145,3,0,0,support,low
0.41,1,0.54,2,145,3,0,0,support,low
0.41,1,0.54,2,145,3,0,0,support,low
0.17,0,0.64,6,205,5,1,0,sales,medium
0.19,0,0.63,6,241,6,0,0,sales,high
0.19,0,0.63,6,241,6,0,0,sales,high
0.14,0,0.41,6,114,3,0,0,sales,low
0.4,1,0.56,2,137,3,0,0,accounting,medium
0.4,1,0.56,2,137,3,0,0,accounting,medium
0.4,1,0.56,2,137,3,0,0,accounting,medium
0.43,1,0.48,2,160,3,0,0,sales,medium
0.42,1,0.54,2,159,3,0,0,sales,medium
0.42,1,0.54,2,159,3,0,0,sales,medium
0.43,1,0.47,2,158,3,0,0,product_mng,low
0.43,1,0.47,2,158,3,0,0,product_mng,low
0.41,1,0.56,2,150,3,0,0,product_mng,low
0.41,1,0.56,2,150,3,0,0,product_mng,low
0.41,1,0.56,2,150,3,0,0,product_mng,low
0.24,0,0.54,6,193,4,0,0,support,medium
0.43,1,0.46,2,156,3,0,0,technical,low
0.43,1,0.46,2,156,3,0,0,technical,low
0.43,1,0.46,2,156,3,0,0,technical,low
0.41,1,0.51,2,137,3,0,0,support,medium
0.39,1,0.57,2,127,3,0,0,sales,low
0.39,1,0.57,2,127,3,0,0,sales,low
0.39,1,0.57,2,127,3,0,0,sales,low
0.41,1,0.46,2,128,3,0,0,accounting,low
0.41,1,0.46,2,128,3,0,0,accounting,low
0.41,1,0.46,2,128,3,0,0,accounting,low
0.41,1,0.46,2,128,3,0,0,accounting,low
0.42,1,0.46,2,141,3,0,0,marketing,medium
0.42,1,0.46,2,141,3,0,0,marketing,medium
0.22,0,0.74,5,178,5,0,0,IT,low
0.23,0,0.78,4,154,6,1,0,support,medium
0.29,0,0.4,6,205,3,0,0,technical,medium
0.42,0,0.38,2,139,4,0,0,technical,medium
0.09,1,0.77,6,310,4,0,0,hr,low
0.17,0,0.84,5,216,4,0,0,support,medium
0.4,0,0.61,3,165,2,0,0,RandD,low
0.37,0,0.72,2,163,3,0,0,sales,low
0.21,0,0.9,4,271,6,0,0,support,high
0.41,1,0.48,2,130,3,0,0,support,high
0.11,1,0.9,5,307,4,0,0,support,low
0.43,1,0.49,2,160,3,0,0,technical,medium
0.43,1,0.49,2,160,3,0,0,technical,medium
0.42,1,0.49,2,145,3,0,0,sales,medium
0.42,1,0.48,2,143,3,0,0,sales,low
0.42,1,0.48,2,143,3,0,0,sales,low
0.42,1,0.48,2,143,3,0,0,sales,low
0.1,1,0.77,6,310,4,0,0,technical,medium
0.4,1,0.53,2,127,3,0,0,support,low
0.22,0,0.84,3,131,5,1,0,technical,low
0.16,0,0.68,5,149,7,1,0,sales,medium
0.16,0,0.68,5,149,7,1,0,sales,medium
0.42,1,0.52,2,151,3,0,0,sales,medium
0.35,0,0.67,2,116,3,0,0,RandD,low
0.37,0,0.69,2,146,3,0,0,support,medium
0.37,0,0.69,2,146,3,0,0,support,medium
0.43,1,0.48,2,157,3,0,0,sales,medium
0.43,1,0.48,2,157,3,0,0,support,low
0.42,1,0.54,2,156,3,0,0,sales,medium
0.42,1,0.54,2,156,3,0,0,sales,medium
0.42,1,0.54,2,156,3,0,0,sales,medium
0.2,0,0.68,5,167,7,0,0,marketing,medium
0.2,0,0.68,5,167,7,0,0,marketing,medium
0.09,1,0.77,6,290,4,0,0,technical,medium
0.09,1,0.77,6,290,4,0,0,technical,medium
0.09,1,0.77,6,290,4,0,0,technical,medium
0.15,0,0.67,6,209,5,0,0,technical,low
0.19,0,0.79,5,171,3,1,0,technical,low
0.43,1,0.5,2,161,3,0,0,technical,low
0.14,0,0.96,3,196,5,1,0,sales,medium
0.4,1,0.55,2,131,3,0,0,product_mng,medium
0.41,1,0.49,2,130,3,0,0,marketing,low
0.41,1,0.49,2,130,3,0,0,marketing,low
0.41,1,0.49,2,130,3,0,0,marketing,low
0.41,1,0.52,2,136,3,0,0,technical,low
0.41,1,0.52,2,136,3,0,0,technical,low
0.41,1,0.52,2,136,3,0,0,technical,low
0.32,0,0.67,5,224,4,1,0,accounting,medium
0.42,1,0.47,2,139,3,1,0,IT,medium
0.11,1,0.77,6,291,4,0,0,marketing,low
0.11,1,0.77,6,291,4,0,0,marketing,low
0.11,1,0.77,6,291,4,0,0,marketing,low
0.41,1,0.52,2,135,3,0,0,sales,low
0.41,1,0.52,2,135,3,0,0,sales,low
0.41,1,0.52,2,135,3,0,0,sales,low
0.42,1,0.48,2,140,3,0,0,sales,low
0.42,1,0.48,2,140,3,0,0,sales,low
0.1,1,0.77,6,280,4,0,0,sales,medium
0.17,0,0.92,4,189,2,0,0,technical,medium
0.16,0,0.66,6,229,6,0,0,marketing,low
0.44,0,0.42,3,178,3,0,0,support,high
0.16,0,0.98,3,232,5,0,0,sales,medium
0.16,0,0.98,3,232,5,0,0,sales,medium
0.42,1,0.5,2,143,3,0,0,hr,low
0.25,0,0.62,6,271,5,0,0,sales,low
0.45,0,0.41,3,193,2,1,0,sales,low
0.41,1,0.48,2,126,3,0,0,technical,low
0.4,1,0.56,2,131,3,0,0,IT,low
0.4,1,0.56,2,131,3,0,0,IT,low
0.4,1,0.56,2,131,3,0,0,IT,low
0.15,1,0.55,6,139,4,0,0,support,high
0.42,1,0.47,2,137,3,0,0,support,medium
0.22,0,0.54,6,169,4,0,0,technical,low
0.22,0,0.54,6,169,4,0,0,technical,low
0.43,1,0.49,2,155,3,0,0,sales,medium
0.43,1,0.48,2,153,3,0,0,accounting,low
0.43,1,0.48,2,153,3,0,0,accounting,low
0.43,1,0.48,2,153,3,0,0,accounting,low
0.42,1,0.56,2,158,3,0,0,technical,low
0.41,1,0.54,2,138,3,0,0,accounting,low
0.42,1,0.46,2,135,3,0,0,technical,low
0.36,0,0.4,4,114,4,1,0,technical,low
0.1,1,0.77,6,272,4,0,0,accounting,low
0.43,1,0.46,2,149,3,0,0,technical,medium
0.43,1,0.46,2,149,3,0,0,technical,medium
0.41,1,0.56,2,143,3,0,0,technical,medium
0.41,1,0.56,2,143,3,0,0,technical,low
0.41,1,0.56,2,143,3,0,0,technical,medium
0.41,1,0.56,2,143,3,0,0,technical,medium
0.2,0,0.69,6,236,4,0,0,technical,low
0.2,0,0.69,6,236,4,0,0,technical,low
0.4,1,0.56,2,130,3,1,0,sales,medium
0.11,1,0.77,6,275,4,0,0,accounting,low
0.26,0,0.47,6,182,4,0,0,sales,low
0.11,1,0.77,6,274,4,0,0,support,medium
0.1,1,0.9,5,263,4,0,0,hr,low
0.15,0,0.95,4,251,5,0,0,support,high
0.41,1,0.5,2,128,3,0,0,management,low
0.1,1,0.78,6,310,4,0,0,sales,medium
0.42,1,0.5,2,141,3,0,0,sales,medium
0.45,0,0.39,4,275,3,0,0,IT,medium
0.41,1,0.52,2,132,3,0,0,RandD,low
0.41,1,0.52,2,132,3,0,0,RandD,low
0.42,1,0.49,2,139,3,0,0,hr,low
0.42,1,0.49,2,139,3,0,0,hr,low
0.2,1,0.7,6,281,5,0,0,sales,medium
0.24,0,0.91,4,232,2,0,0,support,low
0.35,0,0.64,4,147,2,0,0,sales,low
0.43,1,0.52,2,160,3,0,0,technical,low
0.43,1,0.52,2,160,3,0,0,technical,low
0.43,1,0.52,2,160,3,0,0,technical,low
0.42,1,0.56,2,156,3,0,0,sales,medium
0.43,1,0.45,2,146,3,0,0,IT,medium
0.42,1,0.47,2,135,3,0,0,sales,low
0.42,1,0.47,2,135,3,0,0,sales,low
0.43,1,0.47,2,149,3,0,0,sales,medium
0.42,1,0.57,2,159,3,0,0,hr,low
0.37,0,0.72,3,169,2,1,0,support,medium
0.37,0,0.72,3,169,2,1,0,support,medium
0.1,1,0.77,6,265,4,0,0,sales,low
0.1,1,0.77,6,265,4,0,0,sales,low
0.1,1,0.77,6,265,4,0,0,sales,low
0.4,0,0.46,2,109,3,0,0,IT,low
0.22,0,0.96,3,213,3,0,0,support,high
0.21,0,0.93,4,243,4,0,0,technical,low
0.11,1,0.78,6,303,4,0,0,sales,medium
0.11,1,0.78,6,300,4,1,0,RandD,low
0.15,0,0.8,5,151,2,1,0,sales,low
0.41,1,0.54,2,135,3,0,0,sales,low
0.42,1,0.5,2,139,3,0,0,hr,medium
0.42,1,0.5,2,139,3,0,0,hr,medium
0.42,1,0.5,2,139,3,0,0,hr,medium
0.42,1,0.46,2,132,3,0,0,sales,low
0.42,0,0.53,3,181,5,0,0,technical,medium
0.33,0,0.7,5,271,4,0,0,RandD,low
0.11,1,0.77,6,264,4,0,0,technical,low
0.43,1,0.52,2,158,3,0,0,sales,medium
0.43,1,0.52,2,158,3,0,0,sales,medium
0.43,1,0.52,2,158,3,0,0,sales,medium
0.43,1,0.48,2,149,3,0,0,support,medium
0.43,1,0.47,2,147,3,0,0,support,low
0.43,1,0.47,2,147,3,0,0,support,low
0.43,1,0.47,2,147,3,0,0,support,low
0.39,0,0.38,4,135,2,0,0,product_mng,high
0.11,1,0.91,5,291,4,0,0,technical,low
0.43,1,0.51,2,155,3,0,0,technical,medium
0.43,1,0.51,2,155,3,0,0,technical,medium
0.43,1,0.51,2,155,3,0,0,technical,medium
0.41,0,0.48,3,135,3,0,0,sales,high
0.43,1,0.53,2,160,3,0,0,support,low
0.43,1,0.53,2,160,3,0,0,support,low
0.43,1,0.53,2,160,3,0,0,support,low
0.36,0,0.44,4,114,4,0,0,technical,medium
0.43,1,0.46,2,145,3,0,0,sales,low
0.32,0,0.87,2,197,2,1,0,technical,medium
0.41,1,0.51,2,127,3,0,0,support,medium
0.37,0,0.63,4,167,3,0,0,IT,low
0.37,0,0.63,4,167,3,0,0,IT,low
0.42,1,0.46,2,131,3,0,0,support,medium
0.42,1,0.55,2,150,3,0,0,technical,low
0.43,1,0.5,2,152,3,0,0,management,medium
0.35,0,0.6,5,239,5,0,0,support,medium
0.1,1,0.77,6,255,4,0,0,management,low
0.1,1,0.77,6,255,4,0,0,management,low
0.1,1,0.77,6,255,4,0,0,management,low
0.31,0,0.61,4,97,2,0,0,support,low
0.41,1,0.54,2,133,3,0,0,sales,medium
0.11,1,0.78,6,281,4,0,0,technical,low
0.39,0,0.64,3,152,2,0,0,sales,low
0.43,1,0.52,2,156,3,0,0,support,medium
0.43,1,0.48,2,147,3,0,0,IT,medium
0.22,0,0.81,5,205,4,0,0,RandD,low
0.42,1,0.52,2,141,3,1,0,sales,medium
0.13,0,0.94,4,213,5,1,0,hr,low
0.4,1,0.57,2,128,3,0,0,support,medium
0.15,0,0.9,5,284,4,0,0,support,low
0.22,0,0.65,6,212,4,0,0,sales,medium
0.36,0,0.63,3,130,5,0,0,accounting,low
0.12,0,0.61,6,172,6,0,0,RandD,high
0.45,0,0.39,2,167,3,0,0,support,medium
0.15,0,0.97,3,198,5,0,0,management,medium
0.42,1,0.55,2,148,3,0,0,sales,low
0.2,0,0.72,5,123,2,1,0,technical,low
0.17,0,0.82,5,193,5,0,0,IT,high
0.42,1,0.57,2,154,3,1,0,marketing,medium
0.42,1,0.57,2,154,3,1,0,marketing,medium
0.42,1,0.57,2,154,3,1,0,marketing,medium
0.41,1,0.52,2,127,3,1,0,support,low
0.41,1,0.52,2,127,3,0,0,IT,medium
0.41,1,0.52,2,127,3,1,0,support,low
0.41,1,0.52,2,127,3,1,0,support,low
0.28,0,0.83,4,206,5,0,0,hr,medium
0.42,1,0.48,2,132,3,0,0,hr,low
0.17,0,0.66,6,174,3,0,0,sales,medium
0.17,0,0.66,6,174,3,0,0,sales,medium
0.36,0,0.68,2,126,4,0,0,marketing,high
0.12,0,0.82,5,162,4,1,0,sales,medium
0.29,0,0.85,4,211,2,0,0,product_mng,low
0.43,1,0.47,2,144,3,0,0,hr,medium
0.43,1,0.47,2,144,3,0,0,hr,medium
0.43,1,0.47,2,144,3,0,0,hr,medium
0.36,0,0.77,4,252,2,0,0,management,medium
0.44,1,0.45,2,156,3,0,0,sales,medium
0.44,1,0.45,2,156,3,0,0,hr,medium
0.44,1,0.45,2,156,3,0,0,sales,medium
0.44,1,0.45,2,156,3,0,0,hr,medium
0.44,1,0.45,2,156,3,0,0,sales,medium
0.44,1,0.45,2,156,3,0,0,hr,medium
0.43,1,0.53,2,157,3,0,0,RandD,low
0.25,0,0.75,5,194,5,1,0,support,low
0.42,1,0.53,2,142,3,0,0,sales,low
0.42,1,0.53,2,142,3,0,0,sales,low
0.42,1,0.53,2,142,3,0,0,sales,low
0.42,1,0.53,2,142,3,0,0,sales,low
0.42,1,0.47,2,130,3,0,0,hr,low
0.43,1,0.52,2,154,3,1,0,product_mng,medium
0.16,0,0.94,4,261,6,0,0,technical,low
0.16,0,0.94,4,261,6,0,0,technical,low
0.44,1,0.46,2,157,3,0,0,sales,medium
0.37,0,0.37,5,173,2,0,0,accounting,low
0.14,0,0.73,6,237,5,0,0,IT,medium
0.14,0,0.73,6,237,5,0,0,IT,medium
0.09,1,0.78,6,263,4,0,0,technical,low
0.09,1,0.77,6,282,5,0,0,sales,medium
0.43,1,0.45,2,140,3,0,0,sales,low
0.1,1,0.77,6,247,4,0,0,sales,low
0.1,1,0.77,6,247,4,0,0,sales,low
0.1,1,0.77,6,247,4,0,0,sales,low
0.16,0,0.71,6,227,5,0,0,support,medium
0.1,1,0.79,6,294,4,0,0,technical,medium
0.42,1,0.47,2,129,3,0,0,hr,low
0.42,1,0.56,2,149,3,0,0,sales,low
0.42,1,0.56,2,149,3,0,0,sales,low
0.42,1,0.56,2,149,3,0,0,sales,low
0.13,0,0.91,4,175,5,0,0,technical,low
0.42,1,0.55,2,146,3,0,0,hr,low
0.09,1,0.77,6,244,4,0,0,marketing,low
0.09,1,0.77,6,244,4,0,0,product_mng,low
0.1,1,0.79,6,291,4,0,0,sales,low
0.1,1,0.79,6,291,4,0,0,sales,low
0.1,1,0.79,6,291,4,0,0,sales,low
0.4,0,0.69,2,174,3,0,0,sales,medium
0.43,1,0.5,2,148,3,0,0,support,low
0.43,1,0.5,2,148,3,0,0,support,low
0.42,1,0.51,2,136,3,0,0,technical,medium
0.42,1,0.51,2,136,3,0,0,technical,medium
0.42,1,0.51,2,136,3,0,0,technical,medium
0.09,1,0.78,6,260,4,0,0,IT,medium
0.43,1,0.48,2,144,3,0,0,sales,low
0.42,1,0.54,2,143,3,1,0,sales,low
0.42,1,0.54,2,143,3,0,0,product_mng,high
0.42,1,0.54,2,143,3,1,0,sales,low
0.42,1,0.54,2,143,3,1,0,sales,low
0.19,0,0.5,6,143,5,1,0,sales,low
0.11,1,0.77,6,247,4,0,0,technical,medium
0.11,1,0.77,6,247,4,0,0,technical,medium
0.16,0,0.9,5,258,3,0,0,technical,medium
0.11,1,0.79,6,294,4,0,0,technical,medium
0.25,0,0.72,5,279,8,0,0,marketing,low
0.25,0,0.72,5,279,8,0,0,marketing,low
0.34,1,0.67,4,141,2,0,0,sales,low
0.34,1,0.67,4,141,2,0,0,sales,low
0.34,1,0.67,4,141,2,0,0,sales,low
0.11,1,0.79,6,292,4,0,0,IT,low
0.11,1,0.79,6,292,4,0,0,IT,low
0.11,1,0.79,6,292,4,0,0,IT,low
0.43,1,0.51,2,149,3,1,0,accounting,medium
0.44,1,0.48,2,158,3,0,0,technical,low
0.44,1,0.48,2,158,3,0,0,technical,low
0.15,0,0.74,6,212,2,0,0,sales,low
0.44,1,0.47,2,156,3,1,0,sales,medium
0.42,1,0.48,2,129,3,0,0,management,low
0.42,1,0.48,2,129,3,0,0,management,low
0.42,1,0.48,2,129,3,0,0,management,low
0.19,0,0.8,5,203,6,0,0,product_mng,medium
0.44,1,0.46,2,154,3,0,0,technical,low
0.42,1,0.56,2,147,3,0,0,sales,medium
0.09,1,0.79,6,276,4,0,0,sales,medium
0.43,1,0.55,2,159,3,0,0,RandD,low
0.43,1,0.54,2,156,3,0,0,sales,low
0.11,1,0.78,6,260,4,0,0,hr,medium
0.11,1,0.78,6,260,4,0,0,hr,medium
0.11,1,0.78,6,260,4,0,0,hr,medium
0.09,1,0.78,6,254,4,0,0,support,low
0.09,1,0.78,6,254,4,0,0,support,low
0.09,1,0.78,6,254,4,0,0,support,low
0.09,1,0.79,6,275,4,0,0,sales,low
0.09,1,0.79,6,275,4,0,0,sales,low
0.09,1,0.79,6,275,4,0,0,sales,low
0.41,1,0.57,2,136,3,0,0,support,low
0.41,1,0.57,2,136,3,0,0,support,low
0.41,1,0.57,2,136,3,0,0,support,low
0.12,1,0.8,5,136,2,0,0,technical,low
0.13,0,0.84,5,189,5,0,0,technical,low
0.13,0,0.84,5,189,5,0,0,technical,low
0.31,0,0.75,3,120,4,0,0,sales,high
0.41,1,0.56,2,133,3,0,0,hr,medium
0.41,1,0.56,2,133,3,0,0,support,low
0.36,0,0.65,3,116,2,1,0,sales,low
0.43,1,0.52,2,150,3,0,0,product_mng,low
0.43,1,0.52,2,150,3,0,0,product_mng,low
0.2,0,0.87,3,140,6,1,0,hr,low
0.44,1,0.46,2,153,3,0,0,hr,low
0.11,1,0.79,6,281,4,0,0,support,medium
0.1,1,0.79,6,275,4,0,0,management,low
0.1,1,0.79,6,275,4,0,0,management,low
0.42,1,0.56,2,146,3,0,0,RandD,low
0.21,0,0.74,5,141,4,0,0,accounting,high
0.1,1,0.79,6,274,4,0,0,sales,low
0.1,1,0.79,6,274,4,0,0,sales,low
0.1,1,0.79,6,274,4,0,0,sales,low
0.43,1,0.53,2,152,3,0,0,sales,medium
0.15,0,0.56,6,140,5,0,0,support,medium
0.14,0,0.93,4,180,4,0,0,marketing,high
0.1,1,0.79,6,271,4,0,0,technical,medium
0.22,0,0.9,4,209,5,0,0,technical,medium
0.44,1,0.48,2,155,3,0,0,support,low
0.09,1,0.8,6,304,4,0,0,technical,low
0.09,1,0.8,6,304,4,0,0,technical,low
0.09,1,0.8,6,304,4,0,0,technical,low
0.48,0,0.45,3,277,2,1,0,accounting,high
0.42,1,0.52,2,134,3,0,0,sales,low
0.42,1,0.52,2,134,3,0,0,sales,low
0.43,1,0.45,2,135,3,0,0,marketing,low
0.43,1,0.45,2,135,3,0,0,marketing,low
0.43,1,0.45,2,135,3,0,0,marketing,low
0.09,1,0.8,6,298,4,0,0,support,medium
0.43,1,0.54,2,153,3,0,0,product_mng,medium
0.43,1,0.54,2,153,3,0,0,sales,low
0.43,1,0.54,2,153,3,0,0,product_mng,medium
0.43,1,0.54,2,153,3,0,0,product_mng,medium
0.42,1,0.57,2,147,3,1,0,management,low
0.42,1,0.57,2,147,3,1,0,management,low
0.34,0,0.6,4,114,3,0,0,technical,medium
0.09,1,0.8,6,294,4,0,0,hr,low
0.18,0,0.73,6,231,4,0,0,sales,low
0.43,1,0.53,2,150,3,0,0,sales,low
0.43,1,0.53,2,150,3,0,0,sales,low
0.43,1,0.53,2,150,3,0,0,sales,low
0.43,0,0.41,4,190,3,0,0,product_mng,medium
0.26,0,0.9,4,266,5,0,0,technical,medium
0.1,1,0.92,5,272,4,0,0,sales,medium
0.43,1,0.52,2,147,3,0,0,sales,low
0.43,1,0.52,2,147,3,0,0,sales,low
0.43,1,0.52,2,147,3,0,0,sales,low
0.43,1,0.47,2,137,3,0,0,marketing,medium
0.43,1,0.47,2,137,3,0,0,hr,medium
0.43,1,0.56,2,158,3,0,0,IT,low
0.09,1,0.78,6,244,4,0,0,IT,low
0.16,0,0.83,5,173,4,0,0,IT,high
0.16,0,0.83,5,173,4,0,0,IT,high
0.42,1,0.56,2,143,3,0,0,support,medium
0.42,1,0.56,2,143,3,0,0,support,medium
0.18,0,0.94,3,187,6,1,0,product_mng,low
0.45,0,0.54,2,184,2,0,0,IT,low
0.09,1,0.77,6,256,5,0,0,support,medium
0.1,1,0.8,6,292,4,0,0,sales,medium
0.11,1,0.8,6,306,4,0,0,sales,low
0.11,1,0.8,6,306,4,0,0,sales,low
0.11,1,0.8,6,304,4,0,0,accounting,low
0.11,1,0.8,6,304,4,0,0,technical,low
0.11,1,0.8,6,304,4,0,0,accounting,low
0.11,1,0.8,6,304,4,0,0,accounting,low
0.11,1,0.8,6,304,4,0,0,technical,low
0.18,0,0.85,5,192,3,0,0,product_mng,high
0.42,0,0.38,2,115,3,0,0,hr,medium
0.11,1,0.78,6,247,4,0,0,technical,low
0.43,1,0.52,2,146,3,0,0,technical,low
0.44,1,0.46,2,149,3,0,0,technical,low
0.42,1,0.5,2,128,3,0,0,accounting,high
0.43,1,0.56,2,157,3,0,0,sales,low
0.43,1,0.56,2,157,3,0,0,sales,low
0.43,1,0.56,2,157,3,0,0,sales,low
0.11,1,0.79,6,264,4,0,0,technical,low
0.46,0,0.49,3,213,3,0,0,accounting,low
0.43,1,0.57,2,160,3,0,0,technical,medium
0.43,1,0.57,2,160,3,0,0,technical,medium
0.31,0,0.86,3,205,5,0,0,product_mng,low
0.44,1,0.49,2,154,3,0,0,support,low
0.44,1,0.49,2,154,3,0,0,support,low
0.43,1,0.53,2,148,3,0,0,sales,medium
0.43,0,0.62,2,180,3,0,0,RandD,low
0.44,1,0.5,2,156,3,0,0,sales,medium
0.43,1,0.51,2,143,3,0,0,technical,medium
0.23,0,0.79,5,196,5,1,0,support,low
0.44,1,0.65,3,271,4,0,0,sales,low
0.44,1,0.65,3,271,4,0,0,sales,low
0.13,0,0.97,3,156,2,0,0,support,medium
0.11,1,0.78,6,245,4,0,0,technical,low
0.11,1,0.78,6,245,4,0,0,technical,low
0.4,0,0.58,3,135,3,0,0,accounting,low
