satisfaction_level,left,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,Department,salary
0.51,0,0.8,3,218,2,1,0,support,low
0.57,0,0.56,3,224,2,0,0,sales,high
0.54,0,0.58,4,206,3,0,0,sales,medium
0.11,1,0.94,7,302,4,0,0,sales,medium
0.5,0,0.82,3,213,3,0,0,sales,high
0.1,1,0.94,7,287,4,0,0,support,medium
0.21,0,0.98,6,208,5,1,0,product_mng,low
0.52,0,0.54,5,247,4,0,0,technical,high
0.48,0,0.84,4,252,3,0,0,technical,medium
0.5,0,0.68,4,161,3,0,0,sales,medium
0.54,0,0.63,3,174,3,0,0,marketing,low
0.1,1,0.94,7,281,4,0,0,technical,medium
0.53,0,0.75,3,232,3,0,0,sales,low
0.54,0,0.53,4,183,3,0,0,IT,low
0.52,0,0.68,3,162,4,1,0,technical,low
0.54,0,0.5,2,123,4,1,0,accounting,low
0.55,0,0.49,3,146,2,0,0,technical,medium
0.5,0,0.54,5,173,2,0,0,accounting,medium
0.52,0,0.47,3,108,5,0,0,management,medium
0.54,0,0.7,3,213,2,0,0,marketing,low
0.56,0,0.67,3,270,2,0,0,sales,medium
0.56,0,0.67,3,270,2,0,0,sales,medium
0.5,0,0.84,3,233,3,1,0,sales,medium
0.56,0,0.64,3,238,3,0,0,support,medium
0.5,0,0.77,3,166,3,0,0,IT,medium
0.57,0,0.46,3,186,3,1,0,IT,medium
0.57,0,0.46,3,186,3,1,0,IT,medium
0.09,1,0.94,7,267,4,0,0,sales,medium
0.09,1,0.94,7,267,4,0,0,sales,medium
0.09,1,0.94,7,267,4,0,0,sales,medium
0.52,0,0.61,4,163,2,0,0,technical,low
0.52,0,0.7,4,219,3,0,0,hr,medium
0.49,0,0.77,3,147,3,0,0,support,low
0.48,0,0.56,5,140,2,0,0,IT,low
0.54,0,0.71,2,194,2,0,0,support,low
0.55,0,0.65,3,207,3,0,0,technical,low
0.54,0,0.52,4,173,2,0,0,marketing,medium
0.54,0,0.52,4,173,2,0,0,marketing,medium
0.47,0,0.39,6,215,5,0,0,sales,medium
0.25,0,0.9,6,229,8,0,0,sales,medium
0.25,0,0.9,6,229,8,0,0,sales,medium
0.52,0,0.82,2,242,3,0,0,sales,medium
0.1,1,0.94,7,264,4,0,0,IT,medium
0.1,1,0.94,7,264,4,0,0,IT,medium
0.5,0,0.8,4,261,3,0,0,technical,high
0.49,0,0.81,4,233,3,0,0,sales,low
0.43,0,0.82,4,138,5,0,0,technical,low
0.54,0,0.59,4,202,3,0,0,IT,low
0.53,0,0.71,4,271,3,0,0,IT,medium
0.53,0,0.4,5,212,3,1,0,technical,medium
0.51,0,0.6,4,140,3,0,0,marketing,medium
0.5,0,0.86,3,253,2,0,0,RandD,low
0.54,0,0.55,4,208,5,0,0,sales,high
0.55,0,0.61,4,272,4,1,0,marketing,low
0.53,0,0.69,4,257,4,0,0,support,high
0.51,0,0.62,3,110,3,0,0,support,low
0.1,1,0.95,7,301,4,0,0,marketing,low
0.1,1,0.95,7,301,4,0,0,sales,low
0.1,1,0.95,7,301,4,0,0,marketing,low
0.1,1,0.95,7,301,4,0,0,marketing,low
0.54,0,0.75,3,260,2,0,0,technical,low
0.52,0,0.7,4,247,5,0,0,IT,medium
0.1,1,0.95,7,296,4,0,0,technical,low
0.5,0,0.7,4,162,2,0,0,sales,medium
0.55,0,0.57,4,220,3,0,0,sales,medium
0.37,0,0.86,6,260,3,0,0,technical,medium
0.37,0,0.86,6,260,3,0,0,technical,medium
0.1,1,0.95,7,289,4,0,0,IT,low
0.1,1,0.95,7,289,4,0,0,IT,low
0.1,1,0.95,7,289,4,0,0,IT,low
0.52,0,0.81,3,253,2,0,0,support,medium
0.51,0,0.72,3,148,2,0,0,accounting,medium
0.11,1,0.95,7,300,4,0,0,management,medium
0.11,1,0.95,7,300,4,0,0,management,medium
0.11,1,0.95,7,300,4,0,0,management,medium
0.52,0,0.84,2,266,2,0,0,sales,low
0.46,0,0.38,6,165,3,0,0,accounting,low
0.5,0,0.66,4,150,4,0,0,technical,low
0.51,0,0.69,3,135,3,0,0,IT,medium
0.48,0,0.5,6,253,4,0,0,technical,high
0.53,0,0.61,4,182,3,0,0,technical,low
0.58,0,0.53,3,287,5,0,0,IT,low
0.55,0,0.59,4,230,3,0,0,technical,low
0.48,0,0.89,3,224,3,0,0,sales,low
0.56,0,0.68,3,269,3,1,0,technical,low
0.57,0,0.61,3,243,3,0,0,IT,medium
0.5,0,0.73,4,180,3,0,0,IT,low
0.5,0,0.73,4,180,3,0,0,IT,low
0.11,1,0.94,7,255,4,0,0,support,low
0.11,1,0.94,7,255,4,0,0,support,low
0.11,1,0.94,7,255,4,0,0,support,low
0.55,0,0.69,3,225,2,0,0,sales,medium
0.54,0,0.62,2,141,2,0,0,technical,medium
0.52,0,0.75,4,266,3,0,0,marketing,medium
0.09,1,0.94,7,247,4,0,0,sales,medium
0.52,0,0.8,3,252,4,0,0,product_mng,low
0.52,0,0.8,3,252,4,0,0,product_mng,low
0.53,0,0.7,4,243,3,0,0,technical,low
0.55,1,0.6,3,180,4,0,0,technical,medium
0.55,1,0.6,3,180,4,0,0,technical,medium
0.55,1,0.6,3,180,4,0,0,technical,medium
0.57,0,0.47,2,158,2,0,0,product_mng,medium
0.32,0,0.77,6,112,4,0,0,IT,medium
0.38,0,0.94,5,252,5,0,0,sales,low
0.33,1,0.88,6,219,5,0,0,support,low
0.33,1,0.88,6,219,5,0,0,support,low
0.33,1,0.88,6,219,5,0,0,support,low
0.48,0,0.84,4,228,3,0,0,technical,medium
0.51,0,0.85,2,248,4,0,0,IT,high
0.5,0,0.7,5,264,2,0,0,technical,low
0.58,0,0.43,3,194,2,1,0,RandD,medium
0.57,0,0.49,4,247,2,0,0,management,low
0.49,0,0.89,2,233,4,1,0,sales,medium
0.52,0,0.72,4,222,3,0,0,sales,low
0.52,0,0.72,4,222,3,0,0,sales,low
0.56,0,0.66,3,232,2,0,0,sales,low
0.53,0,0.64,3,143,2,0,0,sales,low
0.53,0,0.64,3,143,2,0,0,sales,low
0.52,0,0.73,4,245,4,0,0,technical,medium
0.36,0,0.78,6,151,3,0,0,sales,low
0.11,1,0.94,7,280,5,0,0,support,low
0.54,0,0.61,3,152,3,0,0,sales,medium
0.5,0,0.76,4,198,3,0,0,support,medium
0.49,0,0.66,5,194,3,0,0,sales,medium
0.49,0,0.66,5,194,3,0,0,sales,medium
0.55,0,0.55,4,211,4,0,0,sales,low
0.56,0,0.58,4,258,3,0,0,sales,medium
0.5,0,0.87,3,252,2,0,0,support,low
0.53,0,0.76,2,204,4,0,0,hr,high
0.11,1,0.94,7,244,4,0,0,management,medium
0.11,1,0.94,7,244,4,0,0,management,medium
0.11,1,0.94,7,244,4,0,0,management,medium
0.54,0,0.5,4,160,3,0,0,support,medium
0.5,0,0.81,3,183,3,0,0,hr,low
0.52,0,0.67,4,182,3,0,0,sales,medium
0.56,0,0.59,3,185,2,0,0,RandD,medium
0.1,1,0.96,7,301,4,0,0,hr,low
0.29,0,0.95,5,117,4,0,0,product_mng,low
0.57,0,0.43,3,167,3,0,0,sales,medium
0.09,1,0.95,7,256,4,0,0,marketing,medium
0.09,1,0.95,7,256,4,0,0,marketing,medium
0.09,1,0.95,7,256,4,0,0,marketing,medium
0.43,1,0.56,6,149,4,0,0,product_mng,low
0.55,0,0.64,4,260,3,0,0,hr,low
0.53,0,0.68,4,214,3,0,0,technical,medium
0.49,0,0.87,3,212,2,0,0,product_mng,medium
0.57,0,0.39,2,145,3,0,0,sales,medium
0.1,1,0.96,7,288,4,0,0,technical,low
0.56,0,0.5,3,156,3,1,0,sales,medium
0.57,0,0.55,2,173,2,0,0,RandD,low
0.58,0,0.5,3,208,3,0,0,management,medium
0.56,0,0.44,2,130,3,0,0,support,low
0.59,0,0.58,2,267,3,0,0,sales,medium
0.54,0,0.75,3,240,3,0,0,support,medium
0.57,0,0.52,4,252,2,0,0,marketing,low
0.49,0,0.83,3,172,2,0,0,sales,medium
0.56,0,0.56,2,153,2,0,0,product_mng,medium
0.55,0,0.5,4,179,3,0,0,technical,low
0.5,0,0.65,5,285,6,0,0,management,high
0.53,0,0.69,4,216,2,0,0,hr,low
0.55,0,0.7,3,237,4,0,0,sales,low
0.52,0,0.69,3,144,3,0,0,sales,medium
0.5,0,0.78,4,208,3,1,0,technical,medium
0.57,0,0.6,3,218,3,0,0,sales,low
0.56,0,0.64,3,206,2,0,0,IT,medium
0.34,0,0.88,5,131,6,0,0,sales,low
0.59,0,0.51,3,243,2,0,0,RandD,low
0.5,0,0.64,5,195,2,0,0,sales,low
0.54,0,0.49,4,152,3,1,0,sales,medium
0.56,0,0.48,4,197,3,1,0,technical,high
0.53,0,0.74,4,272,2,1,0,RandD,low
0.49,0,0.9,3,250,2,0,0,hr,medium
0.53,0,0.81,3,275,2,0,0,technical,low
0.53,0,0.81,3,275,2,0,0,technical,low
0.48,0,0.76,5,236,2,0,0,sales,low
0.53,0,0.7,4,223,3,0,0,sales,low
0.53,0,0.7,4,223,3,0,0,sales,low
0.56,0,0.59,3,178,2,0,0,technical,medium
0.54,0,0.58,4,178,3,0,0,hr,medium
0.54,0,0.51,5,258,3,0,0,IT,high
0.52,0,0.71,3,151,3,0,0,support,low
0.09,1,0.96,7,264,4,0,0,accounting,medium
0.42,1,1,3,202,3,0,0,sales,medium
0.42,1,1,3,202,3,0,0,sales,medium
0.54,0,0.53,4,158,2,0,0,technical,medium
0.54,0,0.53,4,158,2,0,0,technical,medium
0.57,0,0.66,3,268,3,0,0,sales,low
0.57,0,0.66,3,268,3,0,0,sales,low
0.48,0,0.8,4,196,5,0,0,product_mng,low
0.48,0,0.8,4,196,5,0,0,product_mng,low
0.58,0,0.64,2,249,2,0,0,technical,low
0.61,0,0.38,2,268,3,0,0,sales,low
0.57,0,0.5,4,230,2,0,0,technical,low
0.53,0,0.73,4,248,2,0,0,technical,medium
0.52,0,0.62,5,239,2,0,0,sales,medium
0.52,0,0.62,5,239,2,0,0,sales,medium
0.57,0,0.39,3,193,6,0,0,sales,medium
0.52,0,0.64,5,258,2,0,0,support,medium
0.51,0,0.8,4,257,2,0,0,support,low
0.1,1,0.97,7,306,4,0,0,marketing,low
0.1,1,0.97,7,306,4,0,0,marketing,low
0.5,0,0.81,3,170,2,0,0,sales,low
0.5,0,0.81,3,170,2,0,0,sales,low
0.57,0,0.56,3,191,3,0,0,sales,medium
0.56,0,0.58,3,173,3,0,0,support,medium
0.53,0,0.71,4,227,3,0,0,technical,low
0.57,0,0.61,2,189,2,1,0,technical,high
0.09,1,0.97,7,288,4,0,0,support,medium
0.56,0,0.66,3,212,2,0,0,technical,medium
0.11,1,0.95,7,269,5,0,0,sales,medium
0.24,0,0.94,6,141,3,1,0,sales,low
0.24,0,0.94,6,141,3,1,0,sales,low
0.52,0,0.58,4,134,3,0,0,technical,low
0.11,1,0.97,7,310,4,0,0,support,medium
0.54,0,0.46,2,98,4,0,0,support,low
0.49,0,0.83,2,185,6,0,0,support,medium
0.56,0,0.56,3,162,2,0,0,RandD,high
0.1,1,0.96,7,255,4,0,0,marketing,medium
0.1,1,0.96,7,255,4,0,0,marketing,medium
0.53,0,0.55,5,224,2,1,0,hr,low
0.46,1,0.62,6,213,3,0,0,support,low
0.46,1,0.62,6,213,3,0,0,support,low
0.57,0,0.51,2,152,2,0,0,accounting,medium
0.54,0,0.52,3,115,3,0,0,accounting,low
0.54,0,0.5,4,146,2,0,0,support,medium
0.1,1,0.97,7,284,4,0,0,support,low
0.57,0,0.46,3,167,4,0,0,technical,medium
0.57,0,0.64,2,206,3,0,0,accounting,low
0.52,0,0.83,2,227,4,0,0,sales,medium
0.1,1,0.97,7,282,4,0,0,technical,low
0.52,0,0.74,3,160,2,0,0,marketing,high
0.5,0,0.74,4,165,2,1,0,sales,medium
0.56,0,0.63,4,271,2,1,0,product_mng,high
0.58,0,0.54,3,287,6,0,0,technical,medium
0.53,0,0.72,2,172,5,0,0,sales,low
0.51,0,0.5,5,176,5,0,0,support,medium
0.52,0,0.84,2,226,3,0,0,RandD,low
0.58,0,0.43,3,224,6,0,0,hr,low
0.55,0,0.55,4,191,4,0,0,product_mng,low
0.24,0,0.94,6,144,4,0,0,product_mng,low
0.24,0,0.94,6,144,4,0,0,product_mng,low
0.52,0,0.63,5,241,3,0,0,sales,low
0.53,0,0.62,4,162,2,0,0,sales,low
0.48,0,0.92,3,234,3,0,0,accounting,medium
0.54,0,0.45,4,137,3,1,0,management,medium
0.09,1,0.97,7,268,4,0,0,support,medium
0.09,1,0.96,7,274,5,0,0,marketing,low
0.55,0,0.71,3,211,2,0,0,management,low
0.52,0,0.53,5,182,2,0,0,technical,medium
0.52,0,0.55,5,192,3,0,0,support,medium
0.55,0,0.63,4,218,2,0,0,management,medium
0.5,1,0.54,5,153,4,0,0,support,low
0.5,1,0.54,5,153,4,0,0,support,low
0.48,0,0.7,3,213,10,0,0,sales,medium
0.48,0,0.7,3,213,10,0,0,sales,medium
0.57,0,0.6,3,202,3,0,0,technical,medium
0.49,0,0.85,4,238,2,0,0,hr,medium
0.57,0,0.58,3,192,3,0,0,technical,medium
0.51,0,0.82,3,206,4,0,0,hr,medium
0.49,0,0.83,3,168,4,1,0,hr,low
0.53,0,0.81,3,253,3,0,0,marketing,medium
0.56,0,0.75,2,264,2,0,0,technical,low
0.09,1,0.97,7,262,4,0,0,technical,low
0.53,0,0.56,5,236,4,1,0,support,high
0.11,1,0.96,7,277,5,0,0,sales,low
0.11,1,0.96,7,277,5,0,0,sales,low
0.11,1,0.96,7,277,5,0,0,sales,low
0.11,1,0.96,7,244,4,0,0,support,low
0.6,0,0.5,3,274,3,0,0,support,medium
0.49,0,0.89,3,213,2,0,0,support,low
0.5,0,0.83,4,242,2,0,0,support,medium
0.28,0,0.94,6,167,3,1,0,RandD,low
0.48,0,0.84,3,146,2,1,0,sales,medium
0.21,0,0.99,6,165,4,1,0,RandD,low
0.52,0,0.49,5,170,3,0,0,technical,low
0.54,0,0.82,2,279,3,1,0,marketing,low
0.45,0,0.63,5,111,5,0,0,management,medium
0.45,0,0.63,5,111,5,0,0,management,medium
0.55,0,0.68,3,185,2,0,0,sales,low
0.54,0,0.72,4,259,2,1,0,sales,low
0.54,0,0.64,2,128,2,0,0,sales,low
0.53,0,0.6,5,247,3,0,0,technical,low
0.09,1,0.97,7,254,4,1,0,RandD,medium
0.09,1,0.97,7,254,4,1,0,RandD,medium
0.09,1,0.97,7,254,4,1,0,RandD,medium
0.49,0,0.86,4,246,2,0,0,product_mng,medium
0.56,0,0.62,4,247,3,0,0,product_mng,low
0.46,0,0.38,6,140,3,0,0,technical,high
0.46,0,0.66,6,229,3,0,0,support,medium
0.5,0,0.77,4,180,3,0,0,sales,medium
0.5,0,0.77,4,180,3,0,0,sales,medium
0.5,0,0.58,4,96,3,0,0,sales,low
0.32,0,0.97,6,272,2,0,0,sales,low
0.51,0,0.73,4,174,3,0,0,sales,medium
0.59,0,0.42,3,196,3,0,0,product_mng,low
0.46,0,0.41,6,148,4,0,0,sales,low
0.5,0,0.52,5,137,3,1,0,technical,medium
0.49,0,0.59,5,140,3,0,0,support,high
0.49,0,0.59,5,140,3,0,0,support,high
0.52,0,0.78,3,181,3,0,0,RandD,medium
0.1,1,0.97,7,254,4,0,0,sales,low
0.1,1,0.97,7,254,4,0,0,sales,low
0.1,1,0.97,7,254,4,0,0,sales,low
0.15,0,0.91,6,98,6,1,0,technical,low
0.57,0,0.56,2,159,3,0,0,technical,high
0.53,0,0.73,4,227,3,0,0,hr,medium
0.5,0,0.51,5,134,3,0,0,product_mng,low
0.5,0,0.51,5,134,3,0,0,product_mng,low
0.5,0,0.85,4,272,2,0,0,support,medium
0.54,0,0.67,3,154,2,0,0,sales,high
0.52,0,0.72,4,186,2,0,0,sales,medium
0.47,0,0.79,3,284,10,0,0,sales,low
0.47,0,0.79,3,284,10,0,0,sales,low
0.54,0,0.65,3,147,3,1,0,support,low
0.51,0,0.58,5,173,3,0,0,support,low
0.45,0,0.6,6,176,4,0,0,sales,medium
0.56,0,0.48,3,134,3,0,0,product_mng,low
0.5,0,0.78,4,185,3,0,0,RandD,high
0.54,0,0.67,4,282,6,0,0,technical,medium
0.34,0,0.87,6,175,4,0,0,RandD,low
0.53,0,0.82,3,254,3,1,0,technical,low
0.51,0,0.78,3,155,2,0,0,management,low
0.51,0,0.8,4,231,3,0,0,sales,medium
0.5,0,0.7,4,135,3,0,0,hr,low
0.53,0,0.75,4,239,2,1,0,technical,medium
0.61,1,0.47,2,253,3,0,0,sales,low
0.61,1,0.47,2,253,3,0,0,sales,low
0.61,1,0.47,2,253,3,0,0,sales,low
0.53,0,0.64,2,109,3,0,0,hr,medium
0.54,0,0.68,3,158,3,0,0,sales,low
0.54,0,0.73,4,266,3,0,0,product_mng,low
0.52,0,0.69,4,164,2,0,0,IT,medium
0.56,0,0.68,3,208,3,1,0,support,medium
0.5,0,0.74,5,256,3,1,0,support,medium
0.5,0,0.63,5,167,2,0,0,technical,low
0.31,1,0.95,6,235,5,0,0,product_mng,low
0.55,0,0.72,3,204,2,0,0,product_mng,low
0.52,0,0.63,4,136,2,0,0,support,medium
0.59,0,0.45,2,171,2,0,0,technical,low
0.57,0,0.49,3,159,4,1,0,technical,high
0.6,0,0.49,3,239,2,0,0,sales,medium
0.6,0,0.49,3,239,2,0,0,sales,medium
0.57,0,0.59,4,250,2,0,0,support,low
0.57,0,0.59,4,250,2,0,0,support,low
0.57,0,0.53,3,162,3,0,0,support,low
0.53,0,0.73,3,163,3,1,0,IT,low
0.53,0,0.73,3,163,3,1,0,IT,low
0.56,0,0.56,4,195,2,0,0,hr,medium
0.52,0,0.78,4,237,3,0,0,marketing,low
0.49,0,0.76,5,237,3,0,0,IT,high
0.55,0,0.68,3,178,3,1,0,technical,high
0.55,0,0.68,3,178,3,1,0,technical,high
0.51,0,0.6,5,175,3,0,0,technical,medium
0.43,0,0.9,5,282,5,0,0,support,low
0.53,0,0.77,2,167,2,0,0,support,medium
0.53,0,0.77,2,167,2,0,0,support,medium
0.55,0,0.66,3,164,2,0,0,technical,low
0.53,0,0.79,3,206,3,0,0,technical,medium
0.49,0,0.91,3,227,3,0,0,sales,medium
0.55,0,0.51,4,155,3,0,0,IT,low
0.53,0,0.58,4,134,2,0,0,technical,low
0.49,0,0.88,4,270,3,0,0,product_mng,low
0.51,0,0.75,4,175,2,0,0,hr,medium
0.59,0,0.48,3,197,3,0,0,product_mng,medium
0.59,0,0.48,3,197,3,0,0,product_mng,medium
0.53,0,0.81,3,226,3,1,0,sales,low
0.57,0,0.68,3,254,4,0,0,sales,low
0.59,0,0.51,3,203,2,1,0,IT,medium
0.56,0,0.7,3,214,2,0,0,IT,medium
0.45,0,0.88,5,268,3,1,0,support,medium
0.56,0,0.74,3,265,3,0,0,support,medium
0.56,0,0.74,3,265,3,0,0,support,medium
0.59,0,0.5,3,199,2,0,0,technical,high
0.55,0,0.77,3,256,3,1,0,sales,low
0.51,0,0.67,4,133,3,0,0,sales,medium
0.51,0,0.75,3,133,3,0,0,sales,medium
0.51,0,0.75,3,133,3,0,0,sales,medium
0.52,0,0.49,4,98,3,0,0,support,medium
0.55,0,0.6,3,145,4,0,0,accounting,low
0.54,0,0.72,3,172,2,0,0,RandD,low
0.52,0,0.55,5,174,3,1,0,sales,medium
0.52,0,0.55,5,174,3,1,0,sales,medium
0.6,0,0.54,3,265,3,1,0,sales,medium
0.49,0,0.83,4,194,3,0,0,technical,medium
0.55,0,0.49,5,240,3,0,0,technical,high
0.56,0,0.66,4,264,3,0,0,sales,low
0.56,0,0.66,4,264,3,0,0,sales,low
0.54,0,0.64,3,190,7,0,0,sales,medium
0.54,0,0.64,3,190,7,0,0,sales,medium
0.5,0,0.81,3,148,2,0,0,sales,low
0.26,0,0.91,6,113,2,0,0,sales,medium
0.57,0,0.6,2,163,3,0,0,sales,medium
0.57,0,0.6,2,163,3,0,0,sales,medium
0.5,0,0.75,5,255,3,0,0,sales,medium
0.53,0,0.64,5,281,4,0,0,sales,high
0.57,0,0.54,3,159,3,1,0,accounting,medium
0.53,0,0.67,4,167,2,0,0,management,low
0.54,0,0.82,3,284,2,1,0,support,low
0.53,0,0.83,3,267,4,0,0,technical,medium
0.6,0,0.61,2,275,2,0,0,sales,low
0.54,0,0.74,2,166,3,0,0,sales,medium
0.54,0,0.74,2,166,3,0,0,sales,medium
0.57,0,0.7,3,248,2,0,0,technical,medium
0.52,0,0.85,3,250,4,0,0,sales,low
0.58,0,0.61,2,191,3,1,0,management,low
0.53,0,0.75,4,240,4,0,0,product_mng,low
0.57,0,0.62,3,198,4,0,0,sales,medium
0.48,0,0.8,5,235,2,0,0,support,medium
0.53,0,0.7,3,138,2,0,0,sales,medium
0.57,0,0.54,4,210,3,0,0,product_mng,low
0.58,0,0.49,3,167,3,0,0,IT,medium
0.58,0,0.49,3,167,3,0,0,IT,medium
0.53,0,0.68,4,173,3,0,0,sales,medium
0.53,0,0.68,4,173,3,0,0,sales,medium
0.56,0,0.57,3,143,2,0,0,sales,medium
0.54,0,0.67,2,129,3,1,0,sales,low
0.55,0,0.74,3,211,3,1,0,technical,high
0.49,0,0.79,4,158,3,0,0,support,high
0.52,0,0.79,4,234,3,0,0,support,low
0.52,0,0.79,4,234,3,0,0,support,low
0.53,0,0.75,4,263,5,0,0,RandD,low
0.56,0,0.39,5,263,4,0,0,marketing,medium
0.58,0,0.62,3,218,3,0,0,support,medium
0.55,0,0.4,5,219,4,0,0,IT,medium
0.55,0,0.77,3,237,2,0,0,hr,low
0.58,0,0.5,4,225,3,0,0,support,high
0.58,0,0.62,3,213,2,0,0,sales,medium
0.49,0,0.61,5,133,3,0,0,technical,low
0.61,0,0.49,3,275,2,0,0,product_mng,low
0.61,0,0.49,3,275,2,0,0,product_mng,low
0.49,0,0.8,4,161,2,0,0,IT,medium
0.49,0,0.54,6,214,3,0,0,sales,high
0.4,0,0.99,4,214,6,1,0,support,medium
0.48,0,0.81,4,149,2,0,0,management,medium
0.48,0,0.81,4,149,2,0,0,management,medium
0.6,0,0.52,3,236,3,0,0,sales,medium
0.55,0,0.6,4,176,3,0,0,sales,medium
0.54,0,0.8,3,232,2,0,0,accounting,high
0.42,0,0.74,6,218,6,0,0,sales,medium
0.58,0,0.61,3,205,2,0,0,technical,medium
0.55,0,0.5,5,231,3,0,0,marketing,low
0.5,0,0.91,3,240,2,0,0,sales,medium
0.55,0,0.72,4,273,3,0,0,technical,low
0.52,0,0.66,4,139,3,0,0,sales,low
0.51,0,0.48,5,136,4,0,0,management,low
0.49,0,0.88,4,244,3,0,0,sales,low
0.49,0,0.88,4,244,3,0,0,sales,low
0.52,0,0.82,3,192,3,0,0,technical,low
0.47,1,0.81,4,133,3,0,0,RandD,low
0.5,0,0.76,2,107,4,0,0,sales,high
0.54,0,0.74,3,185,4,0,0,sales,low
0.57,0,0.6,4,248,4,0,0,IT,low
0.55,0,0.55,5,256,3,0,0,RandD,medium
0.5,0,0.91,3,240,3,0,0,sales,low
0.5,0,0.91,3,240,3,0,0,sales,low
0.59,0,0.43,3,173,3,0,0,technical,low
0.57,0,0.67,3,207,2,0,0,technical,medium
0.57,0,0.54,3,157,4,1,0,sales,high
0.57,0,0.52,3,143,2,0,0,technical,low
0.56,0,0.73,3,226,3,0,0,RandD,medium
0.54,0,0.76,3,199,4,0,0,sales,low
0.49,0,0.85,4,200,3,0,0,support,medium
0.56,0,0.62,3,154,2,0,0,sales,low
0.53,0,0.56,5,188,3,0,0,technical,medium
0.51,0,0.7,4,142,4,1,0,sales,low
0.59,0,0.43,3,171,3,0,0,hr,medium
0.51,0,0.86,3,198,2,0,0,technical,low
0.54,0,0.75,3,181,3,0,0,accounting,low
0.49,0,0.49,6,188,3,0,0,sales,medium
0.61,0,0.48,3,250,2,0,0,sales,low
0.55,0,0.43,3,120,6,1,0,accounting,medium
0.57,0,0.64,3,188,3,0,0,management,medium
0.57,0,0.64,3,188,3,0,0,management,medium
0.52,0,0.78,4,206,2,0,0,marketing,medium
0.4,0,0.98,4,154,3,0,0,product_mng,low
0.54,0,0.68,4,183,2,0,0,support,low
0.55,0,0.79,3,254,3,1,0,technical,medium
0.59,0,0.5,2,162,2,0,0,management,high
0.59,0,0.5,2,162,2,0,0,management,high
0.49,1,0.63,6,265,3,0,0,technical,low
0.51,0,0.73,5,241,3,0,0,IT,low
0.55,0,0.69,4,220,3,1,0,management,high
0.55,0,0.69,4,220,3,1,0,management,high
0.54,0,0.63,5,259,2,0,0,sales,medium
0.54,0,0.79,3,211,3,0,0,sales,medium
0.54,0,0.71,3,153,3,0,0,technical,low
0.52,0,0.74,4,174,3,0,0,technical,medium
0.33,0,0.97,5,130,4,0,0,management,high
0.33,0,0.97,5,130,4,0,0,management,high
0.49,0,0.93,3,226,3,0,0,sales,low
0.6,0,0.49,2,194,4,0,0,sales,low
0.49,0,0.89,4,240,2,0,0,RandD,medium
0.57,0,0.5,4,177,2,0,0,marketing,high
0.49,0,0.71,4,178,8,0,0,IT,medium
0.49,0,0.71,4,178,8,0,0,IT,medium
0.57,0,0.61,3,167,2,1,0,IT,low
0.6,0,0.5,3,211,3,0,0,technical,medium
0.48,0,0.9,4,224,3,0,0,product_mng,low
0.54,0,0.76,3,183,3,0,0,sales,low
0.54,0,0.76,3,183,3,0,0,sales,low
0.56,1,0.71,4,296,2,0,0,IT,medium
0.56,1,0.71,4,296,2,0,0,IT,medium
0.56,1,0.71,4,296,2,0,0,IT,medium
0.56,0,0.52,4,158,2,0,0,IT,low
0.54,0,0.77,4,271,3,0,0,support,medium
0.53,0,0.75,4,201,2,0,0,sales,low
0.55,0,0.58,5,262,3,0,0,support,medium
0.57,0,0.65,4,265,3,0,0,technical,low
0.55,0,0.64,3,138,3,1,0,sales,low
0.55,0,0.8,3,254,2,0,0,IT,medium
0.52,0,0.57,5,162,3,0,0,sales,low
0.36,0,0.95,6,276,2,0,0,support,low
0.51,0,0.74,4,151,3,0,0,product_mng,medium
0.53,0,0.66,3,109,2,0,0,RandD,medium
0.57,0,0.66,4,270,2,0,0,IT,low
0.48,0,0.63,5,129,5,0,0,technical,medium
0.53,0,0.5,5,159,2,0,0,IT,medium
0.54,0,0.76,4,244,2,0,0,support,medium
0.54,0,0.76,4,244,2,0,0,support,medium
0.5,0,0.88,4,265,3,1,0,sales,low
0.5,0,0.69,5,172,2,0,0,IT,medium
0.44,0,0.97,4,240,5,1,0,technical,medium
0.54,0,0.75,4,249,4,0,0,support,medium
0.59,0,0.6,3,214,2,1,0,product_mng,low
0.59,0,0.6,3,214,2,1,0,product_mng,low
0.5,0,0.71,5,210,5,0,0,technical,medium
0.58,0,0.69,3,252,3,0,0,sales,low
0.58,0,0.38,4,203,5,0,0,sales,low
0.58,0,0.38,4,203,5,0,0,sales,low
0.5,0,0.84,3,150,2,0,0,marketing,low
0.54,0,0.61,4,151,4,1,0,support,medium
0.54,0,0.6,4,141,3,0,0,marketing,low
0.5,0,0.85,2,143,3,0,0,IT,low
0.46,0,0.73,6,256,4,0,0,product_mng,high
0.51,0,0.79,3,137,3,0,0,sales,medium
0.51,0,0.75,4,154,3,0,0,marketing,medium
0.54,0,0.77,3,185,3,0,0,support,medium
0.54,0,0.76,2,166,4,0,0,support,medium
0.57,0,0.74,3,257,2,0,0,support,low
0.57,0,0.54,3,140,3,0,0,marketing,low
0.52,0,0.88,3,261,4,0,0,sales,medium
0.55,0,0.6,5,271,3,1,0,RandD,medium
0.36,0,0.97,5,151,3,0,0,support,low
0.54,0,0.73,3,157,3,0,0,RandD,low
0.54,0,0.73,3,157,3,0,0,RandD,low
0.62,0,0.38,3,257,3,0,0,technical,medium
