satisfaction_level,left,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,Department,salary
0.97,0,0.62,3,167,3,0,0,management,low
0.9,1,0.98,4,264,6,0,0,product_mng,medium
0.9,1,0.98,4,264,6,0,0,product_mng,medium
0.9,1,0.98,4,264,6,0,0,product_mng,medium
0.92,0,0.91,3,160,2,0,0,marketing,high
0.91,0,0.8,5,169,4,0,0,sales,low
0.91,0,0.8,5,169,4,0,0,sales,low
0.97,0,0.65,3,181,3,0,0,sales,low
0.91,0,0.7,6,201,2,1,0,accounting,low
0.98,0,0.51,4,223,2,0,0,sales,low
0.92,0,0.93,4,247,2,0,0,management,medium
0.97,0,0.79,2,272,2,0,0,sales,medium
0.9,0,0.97,3,141,3,0,0,sales,low
0.95,0,0.78,4,245,3,0,0,sales,low
0.95,0,0.64,5,234,3,0,0,RandD,medium
0.92,0,0.78,5,193,4,0,0,technical,high
0.97,0,0.57,3,144,3,0,0,marketing,low
0.93,0,0.77,5,224,2,0,0,marketing,low
0.96,0,0.71,3,170,3,0,0,technical,low
0.93,0,0.82,4,175,3,0,0,IT,low
0.95,0,0.76,4,220,3,0,0,support,medium
0.98,0,0.49,4,214,3,0,0,technical,low
0.98,0,0.63,3,285,6,0,0,sales,low
0.95,0,0.78,2,148,2,0,0,IT,low
0.99,0,0.6,3,262,2,0,0,marketing,low
0.84,0,0.96,6,155,5,0,0,product_mng,medium
0.84,0,0.96,6,155,5,0,0,product_mng,medium
0.94,0,0.52,5,133,3,0,0,support,low
0.94,0,0.52,5,133,3,0,0,support,low
0.98,0,0.69,3,274,3,0,0,hr,low
0.94,0,0.89,3,230,3,1,0,marketing,high
0.96,0,0.6,5,269,2,0,0,technical,medium
0.89,0,0.97,4,147,2,0,0,technical,low
0.89,0,0.97,4,147,2,0,0,technical,low
0.93,0,0.89,3,255,7,1,0,sales,medium
0.93,0,0.89,3,255,7,1,0,sales,medium
0.87,0,0.97,5,151,3,0,0,RandD,medium
0.87,0,0.97,5,151,3,0,0,RandD,medium
0.98,0,0.62,3,203,2,0,0,accounting,medium
0.94,0,0.73,3,268,10,0,0,technical,medium
0.94,0,0.73,3,268,10,0,0,technical,medium
0.94,0,0.81,3,150,2,0,0,support,low
0.98,0,0.58,3,183,3,0,0,sales,low
0.98,0,0.58,3,183,3,0,0,sales,low
0.96,0,0.51,5,205,2,1,0,sales,medium
0.91,0,0.93,4,184,3,0,0,technical,low
0.88,0,0.96,5,182,4,1,0,marketing,medium
0.97,0,0.7,3,203,3,0,0,IT,low
0.9,0,1,4,218,2,0,0,marketing,low
0.98,0,0.51,3,157,3,0,0,marketing,medium
0.95,0,0.75,4,203,3,0,0,hr,low
0.95,0,0.58,4,131,5,0,0,support,low
0.93,0,0.92,3,205,3,0,0,sales,medium
0.91,0,0.97,3,167,2,0,0,support,low
0.97,0,0.75,2,271,6,0,0,sales,low
0.89,0,0.93,5,191,4,0,0,sales,low
0.9,1,0.95,5,275,3,0,0,management,low
0.96,0,0.53,5,224,4,0,0,sales,low
0.97,0,0.68,3,185,2,0,0,technical,medium
0.96,0,0.72,4,228,2,0,0,accounting,high
0.94,0,0.92,3,273,3,0,0,technical,high
0.95,0,0.43,6,283,2,0,0,technical,low
0.92,0,0.9,4,203,4,0,0,sales,medium
0.9,1,0.99,4,259,6,0,0,sales,medium
0.98,0,0.5,4,207,3,0,0,marketing,low
0.95,0,0.78,4,225,2,0,0,support,medium
0.91,0,0.88,5,223,3,0,0,support,low
0.94,0,0.91,3,250,3,1,0,management,low
0.92,0,0.92,3,159,3,0,0,IT,low
0.88,1,0.99,5,262,6,0,0,sales,low
0.88,1,0.99,5,262,6,0,0,sales,low
0.88,1,0.99,5,262,6,0,0,sales,low
0.91,0,0.99,3,188,3,1,0,support,medium
0.95,0,0.81,4,272,3,0,0,sales,medium
0.95,0,0.74,3,139,2,0,0,IT,medium
0.96,0,0.78,3,209,2,0,0,product_mng,high
0.89,0,0.95,5,203,3,0,0,technical,low
0.96,0,0.81,3,247,3,0,0,RandD,low
0.96,0,0.81,3,247,3,0,0,RandD,low
0.97,0,0.75,3,241,2,0,0,technical,low
1,0,0.39,2,210,5,0,0,sales,low
0.92,1,0.92,4,245,5,0,0,sales,low
0.9,1,0.92,5,245,5,0,0,sales,low
0.9,1,0.92,5,245,5,0,0,sales,low
0.9,1,0.92,5,245,5,0,0,sales,low
0.99,0,0.49,4,270,2,0,0,hr,low
0.93,0,0.87,3,154,3,1,0,IT,low
0.98,0,0.53,4,214,2,0,0,sales,low
0.88,1,1,5,247,5,0,0,sales,medium
0.9,0,0.81,6,273,5,0,0,technical,medium
0.91,0,0.89,4,144,3,1,0,technical,low
0.93,0,0.87,4,218,4,0,0,technical,medium
0.99,0,0.61,3,254,3,0,0,marketing,medium
0.95,0,0.77,4,213,3,1,0,sales,low
0.95,0,0.81,4,263,3,0,0,support,medium
0.93,0,0.79,5,241,4,0,0,marketing,high
0.98,0,0.7,3,255,2,1,0,marketing,low
0.99,0,0.57,3,221,3,0,0,technical,low
0.98,0,0.61,4,265,2,1,0,technical,medium
0.95,0,0.88,3,266,2,1,0,support,high
0.93,0,0.82,5,272,3,0,0,sales,high
0.93,0,0.96,3,268,4,0,0,technical,low
0.88,0,0.96,5,173,4,0,0,accounting,medium
0.94,0,0.85,4,236,2,0,0,marketing,medium
0.96,0,0.55,5,211,2,0,0,sales,low
0.93,0,0.9,4,256,4,0,0,technical,low
0.93,0,0.9,4,256,4,0,0,technical,low
0.91,0,0.88,5,210,2,1,0,sales,low
0.97,0,0.67,2,147,2,0,0,sales,medium
0.91,1,0.96,4,232,5,0,0,sales,low
0.91,1,0.96,4,232,5,0,0,sales,low
0.99,0,0.54,3,199,2,0,0,sales,medium
0.9,0,1,4,207,3,0,0,sales,medium
0.89,1,0.98,5,274,5,0,0,product_mng,medium
0.96,0,0.71,4,210,3,0,0,technical,medium
0.97,0,0.67,3,169,2,1,0,sales,medium
0.93,0,0.9,3,172,3,0,0,product_mng,medium
0.96,0,0.77,3,193,3,0,0,technical,medium
0.9,0,0.99,4,190,2,0,0,sales,low
0.94,0,0.75,5,238,2,0,0,support,medium
0.97,0,0.58,4,187,4,1,0,management,high
0.98,0,0.73,2,237,3,0,0,sales,medium
0.94,0,0.84,4,220,3,0,0,support,low
0.9,1,1,4,229,5,0,0,sales,low
0.96,0,0.72,3,157,3,0,0,sales,medium
0.97,0,0.55,4,166,3,1,0,accounting,high
0.97,0,0.78,3,268,3,1,0,technical,low
0.97,0,0.78,3,268,3,1,0,technical,low
0.93,0,0.97,3,256,2,1,0,product_mng,low
0.98,0,0.56,3,157,2,0,0,management,low
0.92,1,0.85,5,259,5,0,0,sales,low
0.92,1,0.85,5,259,5,0,0,sales,low
0.92,1,0.85,5,259,5,0,0,sales,low
0.99,0,0.55,3,197,2,0,0,IT,medium
0.91,1,0.97,4,274,6,0,0,technical,low
0.91,1,0.97,4,274,6,0,0,technical,low
0.95,0,0.58,5,169,2,0,0,support,low
0.98,0,0.66,3,204,2,0,0,sales,medium
0.92,0,0.9,4,179,3,0,0,hr,low
0.95,0,0.81,4,238,2,0,0,technical,low
0.96,0,0.68,3,132,2,0,0,sales,medium
0.96,0,0.68,3,132,2,0,0,sales,medium
0.97,0,0.55,4,181,5,1,0,RandD,medium
0.98,0,0.69,2,204,4,0,0,marketing,low
0.89,0,0.91,5,156,4,0,0,sales,medium
0.93,0,0.86,4,192,4,0,0,IT,high
0.93,0,0.86,4,192,4,0,0,IT,high
0.97,0,0.77,3,245,3,0,0,hr,medium
0.94,0,0.47,5,131,6,0,0,technical,medium
0.93,0,0.76,5,187,3,0,0,marketing,low
0.89,1,0.96,5,221,5,0,0,technical,low
0.97,0,0.66,4,218,3,0,0,sales,high
0.97,0,0.66,4,214,2,1,0,IT,low
0.96,0,0.84,3,264,3,0,0,RandD,low
0.92,0,0.93,4,208,3,0,0,technical,medium
0.94,0,0.88,4,270,3,0,0,IT,medium
0.93,0,0.89,4,209,2,0,0,RandD,medium
0.95,0,0.68,5,225,3,0,0,sales,medium
0.97,0,0.67,4,223,3,0,0,support,low
0.94,0,0.51,6,239,5,0,0,sales,medium
0.94,0,0.51,6,239,5,0,0,sales,medium
0.94,0,0.88,4,262,2,0,0,sales,medium
0.94,0,0.88,4,262,2,0,0,sales,medium
0.98,0,0.72,3,252,2,0,0,IT,low
0.97,0,0.68,3,167,3,0,0,sales,low
0.88,1,1,5,219,5,0,0,technical,low
0.88,1,1,5,219,5,0,0,technical,low
0.88,1,1,5,219,5,0,0,technical,low
0.99,0,0.54,3,188,3,0,0,technical,medium
0.9,1,0.94,5,247,5,0,0,technical,low
0.98,0,0.53,4,192,2,1,0,sales,low
0.98,0,0.66,3,199,3,0,0,RandD,medium
0.94,0,0.82,4,187,3,0,0,sales,low
0.94,0,0.82,4,187,3,0,0,sales,low
0.97,0,0.63,3,141,3,0,0,technical,medium
0.88,0,1,5,190,2,0,0,sales,low
0.89,0,0.84,6,196,4,0,0,sales,medium
0.95,0,0.83,4,252,2,0,0,sales,high
0.99,0,0.56,3,193,3,1,0,technical,medium
0.96,0,0.62,5,230,2,0,0,sales,medium
0.94,0,0.87,4,240,3,0,0,product_mng,low
0.98,0,0.72,3,262,4,0,0,hr,low
0.91,1,0.97,4,251,6,0,0,technical,low
0.95,0,0.86,3,207,2,0,0,technical,low
0.96,0,0.81,3,212,3,0,0,support,medium
0.96,0,0.83,3,234,3,0,0,sales,low
0.89,0,0.9,4,101,6,0,0,support,medium
0.93,0,0.84,5,266,3,0,0,RandD,low
0.96,0,0.83,3,233,3,0,0,sales,medium
0.89,1,0.99,5,257,5,0,0,accounting,medium
0.89,1,0.99,5,257,5,0,0,accounting,medium
0.89,1,0.99,5,257,5,0,0,accounting,medium
0.98,0,0.65,4,263,2,1,0,sales,medium
0.92,0,0.88,4,151,3,0,0,technical,low
0.95,0,0.9,3,259,2,0,0,support,low
0.94,0,0.94,3,255,3,0,0,IT,low
0.9,0,0.91,5,176,3,0,0,sales,medium
0.98,0,0.68,3,203,3,0,0,hr,medium
0.99,0,0.51,4,232,3,0,0,RandD,low
0.92,0,1,3,212,2,0,0,support,low
0.91,0,0.95,4,171,3,0,0,RandD,low
0.95,0,0.71,4,151,4,0,0,sales,medium
0.95,0,0.71,4,151,4,0,0,sales,medium
0.91,0,0.82,6,280,3,0,0,technical,low
0.95,0,0.7,4,139,3,0,0,marketing,low
0.88,1,1,5,226,6,0,0,marketing,low
0.97,0,0.58,4,159,3,0,0,technical,low
0.98,0,0.63,3,169,2,0,0,marketing,low
0.95,0,0.87,3,208,2,0,0,IT,high
0.99,0,0.58,2,166,3,0,0,marketing,medium
0.97,0,0.63,3,133,3,0,0,hr,low
0.89,0,0.93,5,150,2,0,0,support,high
0.93,0,0.98,3,238,2,0,0,marketing,low
0.98,0,0.63,4,232,2,0,0,hr,medium
0.91,1,0.89,5,217,5,0,0,technical,low
0.93,0,0.98,3,241,3,0,0,IT,medium
0.93,0,0.98,3,241,3,0,0,IT,medium
0.96,0,0.68,4,162,2,0,0,technical,medium
0.95,0,0.66,5,192,3,0,0,marketing,medium
0.95,0,0.66,5,192,3,0,0,marketing,medium
0.93,0,0.78,5,191,4,0,0,hr,medium
0.98,0,0.56,3,139,2,1,0,support,low
0.93,0,0.94,3,183,2,0,0,technical,low
0.95,0,0.37,6,233,5,0,0,RandD,medium
0.97,0,0.57,4,150,2,0,0,IT,medium
0.97,0,0.57,4,150,2,0,0,IT,medium
0.99,0,0.54,4,239,3,0,0,marketing,low
0.92,0,0.76,5,132,3,1,0,RandD,low
0.92,0,0.76,5,132,3,1,0,RandD,low
0.91,1,1,4,257,5,0,0,accounting,medium
0.91,1,1,4,257,5,0,0,accounting,medium
0.91,1,1,4,257,5,0,0,accounting,medium
0.88,1,1,5,219,6,1,0,technical,low
0.88,1,1,5,219,6,1,0,technical,low
0.88,1,1,5,219,6,1,0,technical,low
0.94,0,0.77,5,233,4,0,0,technical,high
0.98,0,0.55,3,166,6,1,0,sales,medium
0.98,0,0.55,3,166,6,1,0,sales,medium
0.95,0,0.65,5,182,3,0,0,marketing,low
0.97,0,0.7,4,218,2,0,0,sales,high
0.94,0,0.86,3,150,2,0,0,technical,low
0.92,1,0.94,4,219,5,0,0,technical,low
0.93,0,0.86,4,169,4,0,0,sales,low
0.99,0,0.57,3,189,4,1,0,sales,medium
0.91,1,1,4,253,5,1,0,technical,medium
0.96,0,0.61,4,158,6,0,0,technical,medium
0.91,0,0.97,4,183,3,0,0,support,low
0.96,0,0.63,4,142,4,0,0,technical,medium
1,0,0.59,3,253,3,0,0,support,low
0.91,1,0.98,4,242,6,0,0,support,low
0.91,1,0.98,4,242,6,0,0,support,low
0.89,1,1,5,253,5,0,0,technical,medium
0.98,0,0.54,4,178,3,0,0,technical,low
0.96,0,0.58,5,197,4,1,0,IT,low
0.95,0,0.87,3,201,3,0,0,support,low
0.93,0,0.74,5,248,8,1,0,support,low
0.93,0,0.74,5,248,8,1,0,support,low
0.92,0,0.99,3,190,3,0,0,marketing,medium
0.93,0,0.88,4,177,3,0,0,technical,low
0.96,0,0.71,3,205,8,1,0,management,medium
0.96,0,0.71,3,205,8,1,0,management,medium
0.97,0,0.81,3,249,2,0,0,sales,low
0.99,0,0.55,3,170,3,0,0,marketing,medium
0.99,0,0.55,3,170,3,0,0,marketing,medium
0.94,0,0.89,4,239,3,0,0,technical,medium
0.94,0,0.68,5,151,2,0,0,RandD,medium
0.95,0,0.84,3,240,7,0,0,sales,medium
0.95,0,0.84,3,240,7,0,0,sales,medium
0.9,1,0.96,5,243,5,0,0,technical,medium
0.9,1,0.96,5,243,5,0,0,technical,medium
0.9,1,0.96,5,243,5,0,0,technical,medium
0.89,1,1,5,246,5,0,0,sales,low
0.89,1,1,5,246,5,0,0,sales,low
0.89,1,1,5,246,5,0,0,sales,low
0.97,0,0.69,4,203,2,0,0,management,low
0.92,0,0.96,3,154,2,1,0,sales,low
0.97,0,0.66,4,193,4,0,0,accounting,low
0.95,0,0.94,2,269,4,1,0,sales,low
0.99,0,0.54,4,236,4,0,0,sales,low
0.95,0,0.55,5,134,3,0,0,IT,medium
0.94,0,0.8,5,245,3,1,0,product_mng,medium
0.97,0,0.76,3,193,3,0,0,RandD,medium
0.98,0,0.53,4,166,2,0,0,support,medium
0.94,0,0.77,5,210,3,0,0,product_mng,high
0.91,0,1,4,211,3,0,0,marketing,low
0.91,0,0.55,6,97,4,0,0,sales,low
0.94,0,0.59,6,212,2,0,0,sales,medium
0.94,0,0.85,3,137,3,0,0,sales,low
0.94,0,0.82,4,159,2,1,0,support,low
0.98,0,0.42,5,226,3,0,0,technical,low
0.93,0,0.95,2,156,3,1,0,support,low
0.94,0,0.97,2,221,2,0,0,technical,medium
1,0,0.49,3,185,2,0,0,sales,low
0.97,0,0.77,3,206,4,0,0,support,medium
0.97,0,0.54,3,154,8,1,0,sales,medium
0.97,0,0.54,3,154,8,1,0,sales,medium
0.99,0,0.65,3,209,2,1,0,support,low
0.9,0,1,2,114,5,0,0,support,high
0.95,0,0.75,4,151,3,0,0,product_mng,medium
0.95,0,0.75,4,151,3,0,0,product_mng,medium
0.99,0,0.52,4,205,2,0,0,support,low
0.9,1,0.98,5,271,5,0,0,technical,low
0.96,0,0.58,5,178,3,0,0,IT,low
0.98,0,0.68,4,253,3,0,0,support,high
0.95,0,0.88,3,199,3,0,0,IT,medium
0.95,0,0.88,3,199,3,0,0,IT,medium
0.99,0,0.57,3,176,4,1,0,support,medium
0.96,0,0.82,4,274,3,0,0,support,medium
0.94,0,0.99,2,273,4,0,0,technical,low
0.94,0,0.99,2,273,4,0,0,technical,low
0.96,0,0.51,5,152,3,0,0,support,medium
0.98,0,0.6,4,191,3,0,0,IT,low
0.96,0,0.54,5,161,3,1,0,accounting,high
0.94,0,0.79,4,136,2,0,0,sales,medium
0.94,0,0.92,3,187,2,0,0,marketing,low
0.95,0,0.79,4,174,3,0,0,accounting,low
0.95,0,0.47,6,215,4,0,0,support,low
0.99,0,0.47,3,152,5,0,0,sales,low
0.94,0,0.69,5,145,2,0,0,product_mng,medium
0.94,0,0.69,5,145,2,0,0,product_mng,medium
0.91,1,1,4,251,6,0,0,technical,low
0.92,0,0.97,4,238,5,1,0,support,medium
0.91,1,0.94,5,257,5,0,0,technical,low
0.97,0,0.63,5,258,2,0,0,IT,medium
0.97,0,0.63,5,258,2,0,0,IT,medium
0.89,1,1,5,224,5,0,0,sales,low
0.89,1,1,5,224,5,0,0,sales,low
0.89,1,1,5,224,5,0,0,sales,low
0.95,0,0.75,5,235,3,1,0,support,low
0.93,0,0.75,5,143,3,0,0,support,low
0.99,0,0.6,4,259,4,0,0,technical,low
0.92,0,0.82,4,96,4,0,0,IT,medium
0.93,0,0.86,4,145,3,0,0,technical,medium
0.99,0,0.62,4,256,2,0,0,IT,medium
0.95,0,0.58,5,133,3,0,0,technical,low
0.91,1,1,4,245,6,0,0,RandD,medium
0.94,0,0.7,5,147,2,0,0,support,medium
0.94,0,0.83,4,156,2,0,0,sales,medium
0.93,0,0.94,4,217,2,0,0,management,low
0.98,0,0.7,4,253,2,0,0,support,low
0.94,0,0.85,4,180,4,0,0,sales,medium
0.94,0,0.74,5,171,3,0,0,IT,low
0.97,0,0.77,3,182,2,1,0,support,low
0.92,0,0.99,4,245,4,0,0,IT,medium
0.92,0,0.97,4,201,2,0,0,sales,medium
0.96,0,0.62,5,185,3,0,0,sales,low
0.98,0,0.54,5,260,3,0,0,support,medium
0.9,1,0.98,5,245,5,0,0,IT,low
0.9,1,0.98,5,245,5,0,0,IT,low
0.9,1,0.98,5,245,5,0,0,IT,low
0.96,0,0.75,4,177,2,0,0,IT,low
0.99,0,0.57,4,216,3,0,0,sales,high
0.98,0,0.76,3,224,2,0,0,product_mng,medium
0.99,0,0.66,3,202,3,0,0,sales,medium
0.99,0,0.59,3,163,2,0,0,sales,medium
0.97,0,0.83,3,238,2,0,0,support,medium
0.97,0,0.83,3,238,2,0,0,support,medium
0.98,0,0.65,4,216,4,0,0,RandD,medium
0.92,1,0.9,5,248,5,0,0,sales,low
0.92,0,1,4,261,4,0,0,sales,medium
0.92,0,1,4,261,4,0,0,sales,medium
0.98,0,0.66,3,154,2,0,0,hr,medium
0.96,0,0.49,5,137,3,0,0,hr,medium
0.96,0,0.49,5,137,3,0,0,hr,medium
0.96,0,0.82,4,244,3,0,0,support,high
0.96,0,0.82,4,244,3,0,0,support,high
0.92,0,0.97,4,199,3,0,0,support,low
0.9,1,0.99,5,260,5,0,0,sales,low
0.9,1,0.99,5,260,5,0,0,sales,low
0.9,1,0.99,5,260,5,0,0,sales,low
0.97,0,0.38,5,211,7,1,0,sales,medium
0.97,0,0.38,5,211,7,1,0,sales,medium
0.97,0,0.64,4,152,2,0,0,technical,medium
0.97,0,0.78,4,261,2,0,0,technical,medium
0.96,0,0.69,4,156,5,0,0,support,high
0.9,1,0.92,5,154,4,0,0,sales,low
0.99,0,0.67,3,200,2,0,0,technical,low
0.97,0,0.54,5,185,2,0,0,sales,medium
0.98,0,0.62,3,140,4,0,0,marketing,low
0.99,0,0.64,3,183,3,0,0,hr,medium
0.96,0,0.88,2,193,2,0,0,IT,low
0.98,0,0.53,5,238,3,0,0,technical,medium
0.97,0,0.74,4,209,2,0,0,sales,low
0.97,0,0.74,4,209,2,0,0,sales,low
0.99,0,0.61,3,167,3,0,0,sales,medium
0.94,0,0.91,3,163,3,0,0,support,medium
0.98,0,0.63,3,137,3,0,0,support,medium
0.96,0,0.45,6,232,2,1,0,product_mng,low
0.98,0,0.66,3,150,3,0,0,hr,medium
0.98,0,0.44,4,154,6,1,0,sales,medium
0.98,0,0.44,4,154,6,1,0,sales,medium
1,0,0.49,4,227,3,1,0,IT,medium
0.95,0,0.78,5,246,3,0,0,support,low
0.92,0,0.98,3,149,3,0,0,support,medium
0.92,0,0.98,3,149,3,0,0,support,medium
0.99,0,0.7,3,219,3,0,0,support,low
0.98,0,0.63,3,135,3,0,0,sales,low
0.96,0,0.6,5,182,5,0,0,sales,medium
0.99,0,0.54,4,196,4,1,0,hr,high
0.95,0,0.66,4,223,10,0,0,IT,low
0.95,0,0.66,4,223,10,0,0,IT,low
0.91,1,0.95,5,241,5,0,0,sales,medium
0.99,0,0.69,3,206,2,0,0,marketing,medium
0.94,0,0.89,4,192,2,0,0,product_mng,low
0.96,0,0.84,4,272,4,1,0,sales,medium
0.99,0,0.5,4,173,3,0,0,management,low
0.96,0,0.85,3,186,2,0,0,hr,medium
0.96,0,0.75,4,165,3,0,0,technical,high
0.98,0,0.38,4,140,6,0,0,accounting,medium
0.95,0,0.9,3,186,2,0,0,marketing,low
0.95,0,0.9,3,186,2,0,0,marketing,low
0.96,0,0.83,3,177,4,0,0,technical,low
0.96,0,0.83,3,177,4,0,0,technical,low
1,0,0.56,3,182,3,0,0,support,medium
0.93,0,0.96,4,223,3,1,0,support,high
0.92,0,0.94,5,253,2,0,0,technical,high
0.95,0,0.65,5,142,2,1,0,sales,low
0.96,0,0.81,4,211,3,0,0,sales,high
0.99,0,0.66,3,181,2,0,0,IT,medium
0.99,0,0.66,3,181,2,0,0,IT,medium
0.96,0,0.78,3,135,3,0,0,sales,medium
0.9,1,0.98,5,243,6,0,0,marketing,low
0.9,1,0.98,5,243,6,0,0,marketing,low
0.9,1,0.98,5,243,6,0,0,marketing,low
0.94,0,0.84,5,240,3,0,0,sales,low
0.97,0,0.66,4,149,2,0,0,accounting,low
0.95,0,0.74,5,243,6,0,0,management,medium
0.95,0,0.74,5,243,6,0,0,management,medium
0.85,0,0.99,6,153,6,0,0,technical,medium
0.92,1,0.94,5,307,5,0,0,IT,low
0.96,0,0.89,2,239,6,1,0,sales,medium
0.96,0,0.91,3,257,3,0,0,support,medium
0.98,0,0.74,4,260,2,1,0,marketing,low
0.99,0,0.72,3,220,2,1,0,product_mng,low
0.98,0,0.74,3,185,3,0,0,sales,medium
0.98,0,0.74,3,185,3,0,0,sales,medium
0.92,0,0.94,5,248,3,0,0,technical,medium
0.98,0,0.6,4,160,3,0,0,technical,low
0.98,0,0.8,2,201,2,0,0,sales,high
0.98,0,0.69,3,152,2,0,0,sales,medium
0.97,0,0.84,3,223,3,0,0,sales,low
0.96,0,0.86,2,163,3,0,0,sales,low
0.94,0,0.73,5,142,2,1,0,IT,high
0.99,0,0.61,3,154,3,0,0,sales,medium
0.99,0,0.7,2,182,4,0,0,accounting,medium
0.99,0,0.64,3,174,4,0,0,IT,low
0.96,0,0.74,5,244,2,1,0,IT,low
0.93,0,0.97,4,227,3,0,0,marketing,medium
0.98,0,0.69,3,150,2,0,0,sales,low
0.92,0,0.88,4,111,4,0,0,technical,medium
0.93,0,0.94,4,188,3,0,0,support,medium
0.93,0,0.94,4,233,6,0,0,IT,medium
0.93,0,0.94,4,233,6,0,0,IT,medium
0.95,0,0.93,3,209,2,0,0,technical,low
0.97,0,0.55,5,212,6,0,0,sales,high
0.97,0,0.55,5,212,6,0,0,sales,high
0.96,0,0.86,4,268,3,0,0,accounting,low
0.91,0,0.97,4,139,3,0,0,support,medium
0.97,0,0.86,3,257,4,0,0,sales,low
0.99,0,0.52,4,167,3,0,0,hr,low
0.96,0,0.85,4,247,3,0,0,sales,high
0.96,0,0.85,4,247,3,0,0,sales,high
0.94,0,0.64,5,247,10,0,0,sales,medium
0.94,0,0.64,5,247,10,0,0,sales,medium
0.94,0,0.89,2,118,4,0,0,support,medium
0.98,0,0.59,4,149,2,0,0,hr,medium
0.96,0,0.6,3,160,10,0,0,support,medium
0.96,0,0.6,3,160,10,0,0,support,medium
0.91,0,0.98,4,146,3,0,0,accounting,low
0.99,0,0.75,3,243,3,0,0,support,medium
0.99,0,0.69,3,190,3,0,0,support,medium
0.97,0,0.51,5,215,7,0,0,management,high
0.97,0,0.51,5,215,7,0,0,management,high
0.9,1,1,5,232,5,0,0,technical,medium
0.9,1,1,5,232,5,0,0,technical,medium
0.9,1,1,5,232,5,0,0,technical,medium
0.95,0,0.96,3,250,3,0,0,hr,medium
0.96,0,0.76,4,158,3,0,0,IT,low
0.97,0,0.77,4,208,2,0,0,technical,medium
0.94,0,0.93,4,220,3,0,0,accounting,low
0.96,0,0.82,4,201,2,0,0,sales,high
0.96,0,0.59,4,108,6,0,0,sales,low
0.99,0,0.68,3,181,3,1,0,support,medium
0.99,0,0.55,4,179,4,0,0,marketing,low
1,0,0.6,4,261,3,0,0,technical,low
0.97,0,0.76,3,147,3,1,0,support,low
0.98,0,0.62,5,260,2,1,0,support,low
0.94,0,0.96,4,270,3,1,0,technical,low
0.99,0,0.58,4,183,3,0,0,marketing,low
0.94,0,0.87,4,157,3,0,0,technical,medium
0.97,0,0.63,5,199,2,1,0,IT,high
0.97,0,0.74,3,134,3,1,0,marketing,high
0.91,1,0.94,5,218,6,0,0,product_mng,low
0.98,0,0.77,3,191,2,0,0,sales,medium
0.98,0,0.77,3,191,2,0,0,sales,medium
0.92,1,0.93,5,240,5,0,0,sales,low
0.92,1,0.93,5,240,5,0,0,sales,low
0.92,1,0.93,5,240,5,0,0,sales,low
0.98,0,0.49,3,199,10,0,0,technical,medium
0.98,0,0.49,3,199,10,0,0,technical,medium
0.96,0,0.85,3,168,3,0,0,technical,medium
0.98,0,0.67,4,189,4,0,0,support,high
1,0,0.41,4,174,3,0,0,technical,low
0.98,0,0.78,3,197,2,0,0,hr,low
0.97,0,0.8,3,169,3,0,0,marketing,low
0.96,0,0.76,4,152,3,1,0,accounting,low
1,0,0.6,4,265,4,0,0,technical,low
0.9,1,1,5,221,5,0,0,support,low
0.9,1,1,5,221,5,0,0,support,low
0.9,1,1,5,221,5,0,0,support,low
0.96,0,0.91,3,260,5,0,0,technical,low
0.91,1,0.97,5,233,5,0,0,hr,medium
0.91,1,0.97,5,233,5,0,0,hr,medium
0.91,1,0.97,5,233,5,0,0,hr,medium
1,0,0.58,4,229,2,1,0,technical,medium
0.99,0,0.64,4,218,4,0,0,accounting,low
1,0,0.54,3,151,2,1,0,technical,low
1,0,0.61,3,188,4,0,0,product_mng,low
0.99,0,0.48,3,104,3,0,0,product_mng,medium
0.99,0,0.71,3,191,3,0,0,IT,low
0.97,0,0.52,5,149,3,1,0,sales,medium
0.93,0,0.99,3,169,3,0,0,technical,low
0.93,0,0.99,3,169,3,0,0,technical,low
0.99,0,0.68,4,238,3,0,0,IT,low
0.98,0,0.61,5,239,3,0,0,IT,low
1,0,0.52,4,198,3,0,0,product_mng,medium
0.98,0,0.58,4,136,3,0,0,technical,low
0.96,0,0.81,4,183,3,0,0,sales,medium
0.98,0,0.84,3,286,4,0,0,technical,medium
0.96,0,0.67,5,170,3,0,0,marketing,high
0.91,1,0.99,5,265,5,1,0,technical,medium
0.97,0,0.89,3,264,3,0,0,marketing,low
0.98,0,0.56,3,103,5,0,0,technical,medium
0.98,0,0.74,3,164,3,0,0,sales,medium
0.99,0,0.68,4,235,3,0,0,product_mng,low
0.96,0,0.7,5,184,2,1,0,product_mng,medium
0.94,0,0.84,5,203,3,0,0,technical,low
0.98,0,0.58,4,133,3,0,0,sales,low
0.98,0,0.58,4,133,3,0,0,sales,low
0.94,0,0.99,3,207,2,0,0,sales,medium
0.98,0,0.67,4,209,6,0,0,marketing,low
0.98,0,0.67,4,209,6,0,0,marketing,low
0.99,0,0.75,3,215,3,0,0,technical,low
0.91,1,0.99,5,254,5,0,0,technical,medium
0.91,1,0.99,5,254,5,0,0,technical,medium
0.96,0,0.93,3,238,2,0,0,technical,low
0.98,0,0.53,5,186,3,0,0,marketing,low
0.95,0,0.96,3,220,3,0,0,RandD,low
0.95,0,0.96,3,220,3,0,0,RandD,low
1,0,0.53,3,142,3,0,0,sales,low
